InvoiceGlobalId,cluster
8412_457297,5
8412_457298,0
8412_457299,4
8412_457300,5
8412_457301,6
8412_457302,6
8412_457303,6
8412_457304,0
8412_457305,0
8412_457307,0
8412_457308,1
8412_457309,0
8412_457310,5
8412_457311,0
8412_457312,0
8412_457313,5
8412_457314,4
8412_457315,6
8412_457316,7
8412_457318,1
8412_457319,4
8412_457320,0
8412_457321,0
8412_457323,6
8412_457325,4
8412_457326,6
8412_457327,0
8412_457328,4
8412_457329,0
8412_457330,5
8412_457331,0
8412_457332,4
8412_457333,0
8412_457334,4
8412_457335,4
8412_457336,4
8412_457337,7
8412_457338,0
8412_457339,4
8412_457340,6
8412_457341,0
8412_457342,0
8412_457343,0
8412_457344,4
8412_457345,0
8412_457346,4
8412_457347,2
8412_457349,0
8412_457350,5
8412_457351,5
8412_457352,6
8412_457353,6
8412_457354,6
8412_457355,6
8412_457356,7
8412_457357,4
8412_457358,4
8412_457359,6
8412_457360,0
8412_457361,6
8412_457362,2
8412_457363,3
8412_457364,4
8412_457365,0
8412_457366,5
8412_457367,4
8412_457368,4
8412_457370,3
8412_457371,4
8412_457372,4
8412_457373,4
8412_457374,4
8412_457375,6
8412_457376,4
8412_457377,0
8412_457378,6
8412_457379,4
8412_457380,0
8412_457381,4
8412_457382,4
8412_457383,4
8412_457384,0
8412_457385,7
8412_457386,4
8412_457387,4
8412_457388,6
8412_457390,6
8412_457391,7
8412_457392,4
8412_457393,0
8412_457394,4
8412_457395,6
8412_457396,6
8412_457397,4
8412_457398,0
8412_457399,0
8412_457400,4
8412_457401,4
8412_457402,0
8412_457403,0
8412_457404,6
8412_457406,5
8412_457407,4
8412_457408,6
8412_457409,4
8412_457410,4
8412_457411,7
8412_457412,5
8412_457414,0
8412_457415,5
8412_457416,4
8412_457417,4
8412_457418,0
8412_457419,4
8412_457420,0
8412_457421,6
8412_457422,5
8412_457423,0
8412_457424,4
8412_457425,6
8412_457426,4
8412_457428,4
8412_457429,6
8412_457430,4
8412_457431,4
8412_457432,6
8412_457433,4
8412_457434,4
8412_457435,0
8412_457436,5
8412_457437,4
8412_457438,3
8412_457439,7
8412_457441,0
8412_457442,4
8412_457443,1
8412_457444,6
8412_457445,3
8412_457446,6
8412_457447,4
8412_457448,7
8412_457449,0
8412_457450,4
8412_457451,4
8412_457452,4
8412_457453,3
8412_457454,4
8412_457455,6
8412_457456,7
8412_457457,0
8412_457458,2
8412_457459,0
8412_457460,6
8412_457461,0
8412_457462,4
8412_457465,0
8412_457466,4
8412_457467,4
8412_457469,0
8412_457470,2
8412_457471,5
8412_457472,0
8412_457473,4
8412_457474,4
8412_457475,0
8412_457476,2
8412_457477,4
8412_457478,7
8412_457479,4
8412_457480,4
8412_457482,6
8412_457483,0
8412_457484,3
8412_457485,4
8412_457486,7
8412_457487,6
8412_457488,4
8412_457489,4
8412_457490,6
8412_457493,4
8412_457494,0
8412_457495,2
8412_457496,0
8412_457497,0
8412_457498,0
8412_457499,7
8412_457500,4
8412_457501,7
8412_457502,0
8412_457503,1
8412_457504,6
8412_457506,4
8412_457507,6
8412_457508,6
8412_457509,6
8412_457510,3
8412_457511,4
8412_457512,4
8412_457513,3
8412_457515,4
8412_457516,4
8412_457517,4
8412_457518,2
8412_457520,4
8412_457521,7
8412_457522,0
8412_457523,0
8412_457524,7
8412_457525,6
8412_457526,3
8412_457527,7
8412_457528,0
8412_457529,1
8412_457530,0
8412_457531,0
8412_457532,3
8412_457533,4
8412_457534,3
8412_457535,7
8412_457536,0
8412_457537,0
8412_457538,7
8412_457539,4
8412_457540,4
8412_457542,4
8412_457543,4
8412_457544,7
8412_457546,4
8412_457547,4
8412_457548,4
8412_457549,6
8412_457550,0
8412_457551,4
8412_457552,5
8412_457553,6
8412_457555,4
8412_457556,7
8412_457557,0
8412_457558,6
8412_457559,0
8412_457560,4
8412_457561,4
8412_457562,4
8412_457563,4
8412_457564,4
8412_457565,6
8412_457566,4
8412_457567,4
8412_457568,4
8412_457569,5
8412_457570,4
8412_457571,4
8412_457572,2
8412_457573,4
8412_457574,6
8412_457575,2
8412_457577,4
8412_457578,4
8412_457579,3
8412_457580,5
8412_457581,2
8412_457582,4
8412_457583,5
8412_457584,5
8412_457585,0
8412_457586,4
8412_457587,6
8412_457588,5
8412_457590,0
8412_457591,0
8412_457592,6
8412_457593,7
8412_457594,6
8412_457595,4
8412_457596,4
8412_457597,6
8412_457598,4
8412_457599,0
8412_457600,6
8412_457601,0
8412_457602,1
8412_457603,6
8412_457604,4
8412_457605,6
8412_457606,6
8412_457607,5
8412_457608,4
8412_457609,6
8412_457610,0
8412_457611,4
8412_457612,0
8412_457613,0
8412_457614,0
8412_457615,5
8412_457616,4
8412_457617,0
8412_457618,4
8412_457619,4
8412_457620,3
8412_457622,0
8412_457623,4
8412_457624,0
8412_457625,4
8412_457626,0
8412_457627,0
8412_457628,4
8412_457629,0
8412_457630,4
8412_457631,3
8412_457632,6
8412_457633,3
8412_457634,0
8412_457635,0
8412_457638,6
8412_457639,0
8412_457640,5
8412_457641,0
8412_457642,4
8412_457643,7
8412_457644,0
8412_457645,6
8412_457646,0
8412_457647,0
8412_457648,0
8412_457649,4
8412_457650,4
8412_457651,6
8412_457652,0
8412_457653,0
8412_457654,5
8412_457655,4
8412_457656,0
8412_457657,4
8412_457658,4
8412_457659,4
8412_457660,4
8412_457661,4
8412_457662,4
8412_457663,0
8412_457664,0
8412_457665,4
8412_457666,4
8412_457667,0
8412_457668,4
8412_457669,0
8412_457670,0
8412_457671,0
8412_457673,4
8412_457674,4
8412_457675,5
8412_457676,0
8412_457677,1
8412_457678,4
8412_457679,4
8412_457680,4
8412_457681,6
8412_457682,4
8412_457683,6
8412_457684,5
8412_457685,4
8412_457686,0
8412_457687,7
8412_457688,0
8412_457689,0
8412_457690,7
8412_457691,1
8412_457692,4
8412_457693,0
8412_457694,4
8412_457695,7
8412_457696,5
8412_457697,5
8412_457698,4
8412_457699,0
8412_457700,0
8412_457701,4
8412_457702,4
8412_457703,3
8412_457704,4
8412_457705,0
8412_457706,0
8412_457707,4
8412_457709,0
8412_457710,4
8412_457712,4
8412_457713,0
8412_457715,3
8412_457716,4
8412_457717,4
8412_457718,4
8412_457719,0
8412_457720,0
8412_457721,2
8412_457723,0
8412_457724,0
8412_457725,4
8412_457726,4
8412_457727,6
8412_457728,3
8412_457729,4
8412_457730,4
8412_457731,4
8412_457732,4
8412_457733,4
8412_457734,3
8412_457735,0
8412_457736,0
8412_457737,0
8412_457738,0
8412_457739,4
8412_457740,0
8412_457741,3
8412_457742,4
8412_457743,0
8412_457744,0
8412_457745,6
8412_457746,6
8412_457747,0
8412_457748,4
8412_457749,4
8412_457750,6
8412_457751,6
8412_457752,3
8412_457753,0
8412_457754,6
8412_457755,0
8412_457757,4
8412_457758,4
8412_457760,6
8412_457762,2
8412_457763,4
8412_457764,0
8412_457765,0
8412_457766,4
8412_457767,7
8412_457768,6
8412_457769,4
8412_457771,6
8412_457772,5
8412_457774,0
8412_457775,4
8412_457776,4
8412_457777,3
8412_457778,4
8412_457779,6
8412_457780,4
8412_457781,3
8412_457783,0
8412_457784,2
8412_457786,4
8412_457787,0
8412_457788,3
8412_457789,0
8412_457790,6
8412_457791,4
8412_457792,0
8412_457794,5
8412_457795,0
8412_457796,4
8412_457797,5
8412_457798,0
8412_457799,0
8412_457800,0
8412_457801,0
8412_457802,0
8412_457803,6
8412_457804,7
8412_457805,0
8412_457806,6
8412_457807,0
8412_457808,5
8412_457809,5
8412_457810,4
8412_457811,5
8412_457812,4
8412_457813,0
8412_457814,4
8412_457815,4
8412_457816,1
8412_457817,0
8412_457818,4
8412_457819,4
8412_457820,6
8412_457821,4
8412_457822,4
8412_457823,4
8412_457824,4
8412_457825,4
8412_457826,6
8412_457827,0
8412_457828,3
8412_457829,2
8412_457830,2
8412_457831,6
8412_457832,0
8412_457833,4
8412_457835,6
8412_457836,2
8412_457837,4
8412_457838,1
8412_457839,5
8412_457840,6
8412_457841,0
8412_457842,4
8412_457843,0
8412_457844,6
8412_457845,0
8412_457846,4
8412_457848,4
8412_457849,1
8412_457850,4
8412_457851,4
8412_457852,4
8412_457853,6
8412_457854,0
8412_457855,3
8412_457856,2
8412_457857,2
8412_457858,4
8412_457859,0
8412_457860,5
8412_457861,4
8412_457862,6
8412_457863,5
8412_457864,5
8412_457865,3
8412_457866,7
8412_457867,4
8412_457868,4
8412_457869,0
8412_457870,2
8412_457871,4
8412_457872,3
8412_457873,4
8412_457874,4
8412_457875,4
8412_457876,4
8412_457877,6
8412_457878,0
8412_457879,6
8412_457880,6
8412_457881,0
8412_457882,4
8412_457883,7
8412_457884,4
8412_457885,2
8412_457886,4
8412_457887,1
8412_457888,1
8412_457889,0
8412_457890,4
8412_457891,4
8412_457892,4
8412_457893,4
8412_457894,2
8412_457895,5
8412_457896,4
8412_457897,4
8412_457898,2
8412_457899,4
8412_457900,4
8412_457901,0
8412_457902,4
8412_457903,4
8412_457904,6
8412_457905,6
8412_457906,3
8412_457907,4
8412_457908,4
8412_457910,2
8412_457911,2
8412_457912,3
8412_457914,2
8412_457915,4
8412_457916,4
8412_457917,2
8412_457918,0
8412_457919,4
8412_457921,2
8412_457922,4
8412_457923,4
8412_457925,4
8412_457926,6
8412_457927,0
8412_457928,4
8412_457929,0
8412_457930,0
8412_457931,0
8412_457932,4
8412_457933,4
8412_457934,5
8412_457935,5
8412_457936,0
8412_457937,4
8412_457938,0
8412_457939,0
8412_457940,6
8412_457941,4
8412_457942,5
8412_457943,4
8412_457944,6
8412_457946,4
8412_457947,0
8412_457948,6
8412_457949,0
8412_457950,6
8412_457951,6
8412_457952,0
8412_457953,6
8412_457954,0
8412_457955,4
8412_457956,0
8412_457957,4
8412_457958,4
8412_457959,0
8412_457961,6
8412_457962,0
8412_457963,5
8412_457964,0
8412_457965,4
8412_457967,0
8412_457968,0
8412_457969,6
8412_457970,0
8412_457971,7
8412_457972,0
8412_457973,0
8412_457974,0
8412_457975,0
8412_457976,4
8412_457977,4
8412_457978,6
8412_457979,4
8412_457980,0
8412_457981,0
8412_457982,0
8412_457983,4
8412_457984,0
8412_457985,0
8412_457986,0
8412_457987,0
8412_457988,5
8412_457989,4
8412_457990,0
8412_457991,0
8412_457992,0
8412_457993,6
8412_457994,5
8412_457996,7
8412_457997,0
8412_457998,0
8412_457999,5
8412_458000,0
8412_458001,5
8412_458002,4
8412_458004,0
8412_458005,0
8412_458006,0
8412_458007,4
8412_458008,0
8412_458009,0
8412_458010,6
8412_458011,0
8412_458012,0
8412_458013,0
8412_458014,7
8412_458015,0
8412_458016,0
8412_458017,0
8412_458018,0
8412_458019,0
8412_458020,0
8412_458021,6
8412_458022,4
8412_458023,6
8412_458024,7
8412_458025,0
8412_458026,0
8412_458027,0
8412_458028,0
8412_458029,0
8412_458030,0
8412_458031,0
8412_458032,5
8412_458033,0
8412_458034,0
8412_458035,0
8412_458036,0
8412_458038,0
8412_458039,4
8412_458041,7
8412_458042,4
8412_458043,0
8412_458044,0
8412_458045,0
8412_458046,0
8412_458047,4
8412_458048,4
8412_458049,6
8412_458050,5
8412_458051,0
8412_458052,4
8412_458053,4
8412_458054,2
8412_458055,4
8412_458056,3
8412_458057,6
8412_458058,4
8412_458059,0
8412_458061,4
8412_458062,0
8412_458063,5
8412_458064,1
8412_458065,5
8412_458066,4
8412_458067,0
8412_458068,0
8412_458069,6
8412_458070,4
8412_458071,5
8412_458072,0
8412_458073,7
8412_458074,0
8412_458075,3
8412_458076,2
8412_458077,0
8412_458078,4
8412_458079,7
8412_458080,4
8412_458081,4
8412_458082,7
8412_458083,4
8412_458084,0
8412_458085,2
8412_458086,6
8412_458087,6
8412_458088,1
8412_458089,0
8412_458090,2
8412_458091,4
8412_458092,0
8412_458093,4
8412_458094,0
8412_458095,3
8412_458096,0
8412_458097,1
8412_458098,1
8412_458100,0
8412_458101,5
8412_458102,4
8412_458103,0
8412_458104,5
8412_458105,4
8412_458106,5
8412_458107,5
8412_458108,0
8412_458109,2
8412_458110,0
8412_458111,0
8412_458112,6
8412_458113,2
8412_458114,5
8412_458115,4
8412_458117,4
8412_458118,2
8412_458119,4
8412_458120,4
8412_458121,4
8412_458122,0
8412_458123,4
8412_458124,4
8412_458125,4
8412_458126,0
8412_458127,5
8412_458128,4
8412_458129,0
8412_458130,7
8412_458131,5
8412_458132,0
8412_458134,4
8412_458135,6
8412_458136,4
8412_458137,4
8412_458138,4
8412_458140,4
8412_458141,6
8412_458142,0
8412_458143,4
8412_458144,4
8412_458145,0
8412_458146,4
8412_458147,1
8412_458148,1
8412_458149,4
8412_458150,0
8412_458151,4
8412_458152,0
8412_458153,4
8412_458154,4
8412_458155,3
8412_458156,4
8412_458158,4
8412_458159,7
8412_458160,3
8412_458161,3
8412_458162,4
8412_458163,0
8412_458164,4
8412_458165,0
8412_458166,3
8412_458167,4
8412_458168,6
8412_458169,4
8412_458170,5
8412_458171,0
8412_458172,2
8412_458173,0
8412_458174,6
8412_458175,2
8412_458176,6
8412_458177,4
8412_458178,6
8412_458179,0
8412_458180,4
8412_458181,6
8412_458183,4
8412_458184,4
8412_458185,4
8412_458186,0
8412_458187,0
8412_458188,0
8412_458189,4
8412_458190,4
8412_458191,2
8412_458192,4
8412_458193,6
8412_458194,3
8412_458196,6
8412_458197,0
8412_458198,3
8412_458199,4
8412_458200,0
8412_458201,4
8412_458202,0
8412_458203,6
8412_458204,6
8412_458205,4
8412_458206,4
8412_458207,3
8412_458208,3
8412_458209,3
8412_458210,0
8412_458211,4
8412_458212,7
8412_458213,6
8412_458215,0
8412_458216,4
8412_458217,4
8412_458219,5
8412_458220,4
8412_458221,0
8412_458222,5
8412_458224,3
8412_458225,2
8412_458226,5
8412_458227,0
8412_458228,6
8412_458229,1
8412_458230,4
8412_458232,6
8412_458233,4
8412_458234,4
8412_458235,5
8412_458236,4
8412_458237,4
8412_458238,4
8412_458239,1
8412_458240,1
8412_458241,4
8412_458244,2
8412_458245,2
8412_458246,0
8412_458247,4
8412_458248,4
8412_458249,7
8412_458250,4
8412_458251,4
8412_458252,0
8412_458253,6
8412_458254,4
8412_458255,4
8412_458256,4
8412_458257,4
8412_458258,4
8412_458259,4
8412_458260,7
8412_458261,0
8412_458262,4
8412_458263,4
8412_458265,2
8412_458266,2
8412_458267,0
8412_458268,4
8412_458269,4
8412_458270,4
8412_458271,0
8412_458272,4
8412_458273,6
8412_458274,4
8412_458275,7
8412_458276,2
8412_458277,0
8412_458278,4
8412_458279,4
8412_458280,4
8412_458281,4
8412_458282,0
8412_458283,2
8412_458284,6
8412_458285,5
8412_458287,4
8412_458288,5
8412_458289,0
8412_458291,0
8412_458292,6
8412_458293,5
8412_458295,4
8412_458296,4
8412_458297,4
8412_458298,5
8412_458299,0
8412_458300,0
8412_458301,0
8412_458302,6
8412_458303,0
8412_458304,4
8412_458305,0
8412_458307,5
8412_458308,0
8412_458309,0
8412_458310,5
8412_458311,4
8412_458312,6
8412_458314,7
8412_458315,0
8412_458316,5
8412_458317,4
8412_458318,0
8412_458319,0
8412_458320,4
8412_458321,6
8412_458322,5
8412_458323,0
8412_458324,0
8412_458325,0
8412_458326,6
8412_458327,5
8412_458328,4
8412_458330,4
8412_458331,4
8412_458332,4
8412_458333,0
8412_458334,0
8412_458335,0
8412_458336,0
8412_458337,0
8412_458339,6
8412_458340,4
8412_458341,0
8412_458342,6
8412_458343,0
8412_458344,0
8412_458345,4
8412_458346,1
8412_458347,0
8412_458348,0
8412_458350,4
8412_458351,4
8412_458353,7
8412_458354,4
8412_458355,0
8412_458356,6
8412_458357,4
8412_458358,0
8412_458360,0
8412_458361,0
8412_458362,7
8412_458363,0
8412_458364,4
8412_458365,0
8412_458366,6
8412_458367,0
8412_458368,0
8412_458369,0
8412_458370,0
8412_458371,5
8412_458372,7
8412_458373,4
8412_458374,2
8412_458375,4
8412_458376,4
8412_458377,2
8412_458378,0
8412_458379,2
8412_458380,0
8412_458381,4
8412_458382,4
8412_458383,5
8412_458384,0
8412_458386,4
8412_458387,0
8412_458388,4
8412_458389,7
8412_458390,0
8412_458391,3
8412_458393,4
8412_458394,7
8412_458395,5
8412_458397,4
8412_458398,0
8412_458399,6
8412_458400,4
8412_458402,4
8412_458403,1
8412_458404,4
8412_458405,4
8412_458406,7
8412_458407,4
8412_458408,4
8412_458409,7
8412_458410,3
8412_458411,4
8412_458412,0
8412_458414,4
8412_458415,4
8412_458416,0
8412_458417,3
8412_458418,6
8412_458419,3
8412_458420,4
8412_458421,4
8412_458422,0
8412_458423,0
8412_458424,6
8412_458425,4
8412_458426,3
8412_458427,4
8412_458428,0
8412_458429,0
8412_458430,2
8412_458431,3
8412_458432,0
8412_458433,4
8412_458434,4
8412_458435,4
8412_458436,1
8412_458437,4
8412_458438,0
8412_458439,0
8412_458440,6
8412_458441,5
8412_458443,4
8412_458444,4
8412_458445,0
8412_458446,0
8412_458447,4
8412_458448,4
8412_458449,0
8412_458450,1
8412_458451,4
8412_458452,0
8412_458453,4
8412_458454,0
8412_458455,0
8412_458456,4
8412_458457,4
8412_458458,0
8412_458459,0
8412_458461,4
8412_458462,4
8412_458463,2
8412_458464,0
8412_458465,4
8412_458467,2
8412_458468,3
8412_458469,0
8412_458470,0
8412_458471,4
8412_458472,4
8412_458473,2
8412_458474,5
8412_458475,4
8412_458476,1
8412_458477,5
8412_458479,0
8412_458480,1
8412_458481,0
8412_458482,3
8412_458483,0
8412_458484,0
8412_458485,0
8412_458486,4
8412_458487,2
8412_458488,6
8412_458489,0
8412_458490,4
8412_458491,4
8412_458492,0
8412_458493,4
8412_458494,4
8412_458495,2
8412_458498,6
8412_458499,6
8412_458500,4
8412_458501,1
8412_458502,3
8412_458503,0
8412_458504,4
8412_458505,0
8412_458506,4
8412_458507,0
8412_458508,5
8412_458509,0
8412_458510,4
8412_458511,6
8412_458512,4
8412_458513,4
8412_458514,0
8412_458515,6
8412_458516,0
8412_458517,4
8412_458518,3
8412_458519,4
8412_458521,2
8412_458522,4
8412_458523,0
8412_458524,4
8412_458525,4
8412_458526,4
8412_458527,4
8412_458528,2
8412_458529,0
8412_458530,7
8412_458531,6
8412_458532,4
8412_458533,4
8412_458534,4
8412_458535,4
8412_458536,0
8412_458537,2
8412_458538,7
8412_458539,4
8412_458540,4
8412_458541,4
8412_458542,4
8412_458543,0
8412_458544,4
8412_458545,5
8412_458546,2
8412_458547,2
8412_458549,0
8412_458550,4
8412_458551,0
8412_458552,0
8412_458553,4
8412_458554,0
8412_458555,4
8412_458556,0
8412_458557,4
8412_458558,6
8412_458559,2
8412_458560,4
8412_458561,4
8412_458562,1
8412_458563,3
8412_458564,0
8412_458565,4
8412_458567,0
8412_458569,1
8412_458570,7
8412_458571,7
8412_458572,2
8412_458573,6
8412_458574,4
8412_458575,0
8412_458576,7
8412_458577,4
8412_458578,7
8412_458579,4
8412_458580,4
8412_458581,5
8412_458582,2
8412_458583,4
8412_458585,4
8412_458586,3
8412_458587,0
8412_458588,4
8412_458589,2
8412_458590,3
8412_458591,4
8412_458592,3
8412_458593,7
8412_458594,4
8412_458596,2
8412_458597,4
8412_458598,4
8412_458599,4
8412_458600,4
8412_468598,4
8412_468599,0
8412_468600,7
8412_468601,4
8412_468602,4
8412_468603,4
8412_468604,4
8412_468605,4
8412_468606,4
8412_468607,5
8412_468608,0
8412_468609,2
8412_468610,7
8412_468611,4
8412_468612,4
8412_468613,4
8412_468614,6
8412_468615,1
8412_468616,4
8412_468617,2
8412_468618,4
8412_468619,0
8412_468620,0
8412_468621,6
8412_468622,0
8412_468623,4
8412_468624,4
8412_468625,0
8412_468626,0
8412_468627,5
8412_468628,4
8412_468629,0
8412_468630,0
8412_468632,6
8412_468633,4
8412_468634,4
8412_468635,0
8412_468636,5
8412_468637,0
8412_468638,0
8412_468639,1
8412_468641,6
8412_468642,6
8412_468643,4
8412_468644,4
8412_468645,4
8412_468646,4
8412_468647,0
8412_468648,0
8412_468649,0
8412_468650,0
8412_468651,0
8412_468652,4
8412_468653,4
8412_468654,4
8412_468655,4
8412_468656,0
8412_468657,6
8412_468658,0
8412_468659,5
8412_468660,0
8412_468661,0
8412_468662,4
8412_468663,0
8412_468664,4
8412_468665,4
8412_468666,0
8412_468667,6
8412_468668,0
8412_468669,1
8412_468670,4
8412_468671,6
8412_468672,0
8412_468673,0
8412_468674,6
8412_468675,1
8412_468676,0
8412_468677,0
8412_468678,0
8412_468679,0
8412_468680,4
8412_468681,0
8412_468682,6
8412_468683,6
8412_468684,0
8412_468685,4
8412_468686,6
8412_468687,0
8412_468688,4
8412_468689,0
8412_468690,5
8412_468691,0
8412_468693,0
8412_468694,0
8412_468695,0
8412_468696,0
8412_468697,6
8412_468699,0
8412_468701,4
8412_468702,4
8412_468703,6
8412_468704,0
8412_468705,0
8412_468706,0
8412_468707,4
8412_468708,4
8412_468709,0
8412_468710,4
8412_468711,0
8412_468712,0
8412_468713,4
8412_468714,4
8412_468715,4
8412_468716,0
8412_468717,2
8412_468718,0
8412_468719,6
8412_468720,0
8412_468721,0
8412_468722,6
8412_468723,4
8412_468724,1
8412_468725,4
8412_468726,5
8412_468727,0
8412_468728,6
8412_468729,4
8412_468730,5
8412_468732,4
8412_468733,4
8412_468734,0
8412_468735,0
8412_468736,4
8412_468737,4
8412_468738,0
8412_468739,2
8412_468740,4
8412_468741,4
8412_468742,6
8412_468743,4
8412_468744,0
8412_468745,4
8412_468746,0
8412_468747,0
8412_468748,7
8412_468749,4
8412_468750,0
8412_468751,4
8412_468752,2
8412_468753,0
8412_468754,4
8412_468755,1
8412_468756,5
8412_468757,4
8412_468758,6
8412_468759,4
8412_468760,4
8412_468761,4
8412_468762,0
8412_468763,4
8412_468764,2
8412_468765,4
8412_468766,5
8412_468767,3
8412_468768,0
8412_468769,0
8412_468770,6
8412_468771,4
8412_468772,4
8412_468773,6
8412_468774,0
8412_468775,6
8412_468776,0
8412_468778,6
8412_468779,6
8412_468780,4
8412_468781,6
8412_468782,4
8412_468783,0
8412_468784,3
8412_468785,4
8412_468786,4
8412_468787,0
8412_468788,3
8412_468789,0
8412_468790,4
8412_468791,0
8412_468793,0
8412_468794,4
8412_468795,4
8412_468796,5
8412_468797,4
8412_468798,4
8412_468799,4
8412_468800,4
8412_468801,0
8412_468802,7
8412_468803,6
8412_468804,6
8412_468805,4
8412_468806,6
8412_468807,6
8412_468808,0
8412_468809,0
8412_468811,4
8412_468812,4
8412_468813,4
8412_468814,4
8412_468815,0
8412_468816,3
8412_468817,4
8412_468818,4
8412_468819,0
8412_468820,4
8412_468821,4
8412_468822,4
8412_468823,3
8412_468824,0
8412_468825,3
8412_468826,0
8412_468827,7
8412_468828,4
8412_468830,4
8412_468831,0
8412_468832,0
8412_468833,0
8412_468834,4
8412_468835,4
8412_468836,0
8412_468837,0
8412_468838,4
8412_468840,4
8412_468841,0
8412_468842,4
8412_468843,0
8412_468844,4
8412_468845,0
8412_468846,1
8412_468847,4
8412_468848,4
8412_468849,4
8412_468850,4
8412_468851,4
8412_468852,6
8412_468853,6
8412_468854,6
8412_468855,4
8412_468856,0
8412_468857,0
8412_468858,4
8412_468859,4
8412_468860,3
8412_468861,0
8412_468862,4
8412_468863,6
8412_468864,3
8412_468865,4
8412_468866,2
8412_468867,5
8412_468868,4
8412_468869,4
8412_468870,1
8412_468871,6
8412_468872,4
8412_468873,4
8412_468874,2
8412_468875,4
8412_468876,0
8412_468877,0
8412_468878,4
8412_468879,1
8412_468880,6
8412_468881,0
8412_468882,3
8412_468883,6
8412_468884,1
8412_468885,2
8412_468886,4
8412_468887,6
8412_468888,0
8412_468889,3
8412_468891,2
8412_468892,3
8412_468893,0
8412_468894,6
8412_468895,4
8412_468896,2
8412_468897,5
8412_468898,4
8412_468899,4
8412_468900,4
8412_468901,4
8412_468902,2
8412_468903,5
8412_468904,1
8412_468905,7
8412_468906,6
8412_468907,4
8412_468908,0
8412_468909,0
8412_468910,2
8412_468911,0
8412_468912,4
8412_468913,0
8412_468914,4
8412_468915,0
8412_468916,2
8412_468917,4
8412_468918,1
8412_468919,0
8412_468920,2
8412_468921,4
8412_468922,0
8412_468923,3
8412_468924,3
8412_468925,2
8412_468926,4
8412_468927,1
8412_468928,3
8412_468929,3
8412_468930,3
8412_468931,0
8412_468932,0
8412_468933,6
8412_468934,2
8412_468935,6
8412_468936,4
8412_468937,0
8412_468938,4
8412_468939,4
8412_468940,4
8412_468941,4
8412_468943,1
8412_468944,4
8412_468945,3
8412_468946,4
8412_468947,3
8412_468948,3
8412_468949,4
8412_468950,1
8412_468951,3
8412_468952,2
8412_468954,4
8412_468955,2
8412_468956,3
8412_468957,2
8412_468958,2
8412_468959,4
8412_468960,4
8412_468961,4
8412_468962,4
8412_468963,1
8412_468964,6
8412_468965,2
8412_468967,4
8412_468968,0
8412_468969,3
8412_468970,2
8412_468971,0
8412_468972,4
8412_468973,3
8412_468974,4
8412_468975,2
8412_468976,5
8412_468977,0
8412_468978,0
8412_468979,4
8412_468980,4
8412_468981,3
8412_468982,5
8412_468983,4
8412_468984,6
8412_468985,5
8412_468986,4
8412_468987,4
8412_468988,4
8412_468989,2
8412_468990,4
8412_468991,4
8412_468992,0
8412_468993,4
8412_468994,0
8412_468995,4
8412_468996,2
8412_468997,4
8412_468998,0
8412_468999,0
8412_469000,7
8412_469001,2
8412_469002,1
8412_469003,4
8412_469004,2
8412_469005,2
8412_469006,4
8412_469007,0
8412_469008,4
8412_469009,0
8412_469010,6
8412_469011,0
8412_469012,0
8412_469013,4
8412_469014,0
8412_469015,2
8412_469016,0
8412_469018,3
8412_469019,6
8412_469020,2
8412_469021,2
8412_469022,1
8412_469023,6
8412_469024,0
8412_469025,4
8412_469026,5
8412_469027,4
8412_469028,4
8412_469029,4
8412_469031,4
8412_469032,2
8412_469033,1
8412_469034,3
8412_469035,4
8412_469036,0
8412_469037,2
8412_469038,0
8412_469039,6
8412_469040,3
8412_469041,0
8412_469042,5
8412_469043,0
8412_469046,0
8412_469047,0
8412_469049,5
8412_469050,5
8412_469051,0
8412_469052,0
8412_469053,4
8412_469057,0
8412_469058,0
8412_469059,0
8412_469060,6
8412_469061,5
8412_469062,5
8412_469063,4
8412_469064,4
8412_469065,0
8412_469066,4
8412_469067,4
8412_469068,0
8412_469069,0
8412_469070,0
8412_469071,5
8412_469073,4
8412_469074,4
8412_469075,0
8412_469078,5
8412_469079,0
8412_469080,7
8412_469081,0
8412_469082,5
8412_469083,0
8412_469084,6
8412_469085,4
8412_469086,5
8412_469087,0
8412_469088,0
8412_469089,5
8412_469090,5
8412_469091,0
8412_469092,1
8412_469094,0
8412_469095,0
8412_469096,0
8412_469097,0
8412_469100,0
8412_469101,7
8412_469102,0
8412_469103,4
8412_469104,5
8412_469106,5
8412_469107,0
8412_469112,4
8412_469113,0
8412_469114,0
8412_469115,4
8412_469116,6
8412_469117,4
8412_469118,6
8412_469119,4
8412_469120,0
8412_469122,5
8412_469123,6
8412_469124,4
8412_469125,4
8412_469126,0
8412_469127,6
8412_469128,3
8412_469129,2
8412_469130,0
8412_469132,0
8412_469133,0
8412_469134,0
8412_469135,4
8412_469136,6
8412_469137,0
8412_469138,4
8412_469139,6
8412_469140,0
8412_469141,5
8412_469142,0
8412_469143,5
8412_469144,6
8412_469145,7
8412_469146,4
8412_469148,4
8412_469149,4
8412_469150,6
8412_469152,0
8412_469153,0
8412_469154,0
8412_469156,4
8412_469157,4
8412_469158,6
8412_469159,6
8412_469160,6
8412_469162,0
8412_469163,0
8412_469164,4
8412_469166,0
8412_469167,4
8412_469168,4
8412_469169,4
8412_469171,4
8412_469173,0
8412_469174,6
8412_469175,0
8412_469176,0
8412_469178,4
8412_469179,4
8412_469180,4
8412_469181,0
